host_time,session_id,record_type,stm_tick_ms,command_id,command,motor_a_delta,motor_b_delta,sample_dt_ms,yaw_deg,target_deg,yaw_rate_dps,turn_error_deg,turn_effort,left_pwm,right_pwm,servo_ccr,turn_phase,fault_code
1790315571.557029,1,ENC,2175853,5,,124,117,1,,,,,,,,,,
1790315571.576952,1,ENC,2175873,5,,123,116,1,,,,,,,,,,
1790315571.5967808,1,ENC,2175893,5,,125,117,1,,,,,,,,,,
1790315571.6166406,1,ENC,2175913,5,,123,117,1,,,,,,,,,,
1790315571.636498,1,ENC,2175933,5,,124,117,1,,,,,,,,,,
1790315571.6564095,1,ENC,2175953,5,,125,117,1,,,,,,,,,,
1790315571.676241,1,ENC,2175973,5,,124,117,1,,,,,,,,,,
1790315571.6978884,1,ENC,2175993,5,,124,117,1,,,,,,,,,,
1790315571.7160027,1,ENC,2176013,5,,124,116,1,,,,,,,,,,
1790315571.7344956,1,ENC,2176033,5,,124,118,1,,,,,,,,,,
1790315571.7557204,1,ENC,2176053,5,,124,117,1,,,,,,,,,,
1790315571.775593,1,ENC,2176073,5,,124,116,1,,,,,,,,,,
1790315571.7955647,1,ENC,2176093,5,,125,117,1,,,,,,,,,,
1790315571.8155544,1,ENC,2176113,5,,124,118,1,,,,,,,,,,
1790315571.83521,1,ENC,2176133,5,,123,116,1,,,,,,,,,,
1790315571.856858,1,ENC,2176153,5,,126,118,1,,,,,,,,,,
1790315571.8750794,1,ENC,2176173,5,,123,116,1,,,,,,,,,,
1790315571.8948264,1,ENC,2176193,5,,124,117,1,,,,,,,,,,
1790315571.9148564,1,ENC,2176213,5,,124,117,1,,,,,,,,,,
1790315571.9345672,1,ENC,2176233,5,,124,118,1,,,,,,,,,,
1790315571.9531486,1,ENC,2176253,5,,124,116,1,,,,,,,,,,
1790315571.974418,1,ENC,2176273,5,,124,118,1,,,,,,,,,,
1790315571.9941978,1,ENC,2176293,5,,124,117,1,,,,,,,,,,
1790315572.0156362,1,ENC,2176313,5,,124,117,1,,,,,,,,,,
1790315572.033949,1,ENC,2176333,5,,124,117,1,,,,,,,,,,
1790315572.053856,1,ENC,2176353,5,,124,117,1,,,,,,,,,,
1790315572.0737286,1,ENC,2176373,5,,125,117,1,,,,,,,,,,
1790315572.0935688,1,ENC,2176393,5,,123,117,1,,,,,,,,,,
1790315572.113743,1,ENC,2176413,5,,125,117,1,,,,,,,,,,
1790315572.133321,1,ENC,2176433,5,,124,117,1,,,,,,,,,,
1790315572.152934,1,ENC,2176453,5,,124,117,1,,,,,,,,,,
1790315572.1728022,1,ENC,2176473,5,,124,117,1,,,,,,,,,,
1790315572.1929674,1,ENC,2176493,5,,125,117,1,,,,,,,,,,
1790315572.2126727,1,ENC,2176513,5,,124,117,1,,,,,,,,,,
