host_time,session_id,record_type,stm_tick_ms,command_id,command,motor_a_delta,motor_b_delta,sample_dt_ms,yaw_deg,target_deg,yaw_rate_dps,turn_error_deg,turn_effort,left_pwm,right_pwm,servo_ccr,turn_phase,fault_code
1790314516.9771714,1,ENC,15971,0,,0,0,0,,,,,,,,,,
1790314516.996902,1,ENC,15991,0,,0,0,0,,,,,,,,,,
1790314517.0167892,1,ENC,16011,0,,0,0,0,,,,,,,,,,
1790314517.0367591,1,ENC,16031,0,,0,0,0,,,,,,,,,,
1790314517.0566928,1,ENC,16051,0,,0,0,0,,,,,,,,,,
1790314517.075551,1,ENC,16071,0,,0,0,0,,,,,,,,,,
1790314517.096344,1,ENC,16091,0,,0,0,0,,,,,,,,,,
1790314517.11622,1,ENC,16111,0,,0,0,0,,,,,,,,,,
1790314517.1362445,1,ENC,16131,0,,0,0,0,,,,,,,,,,
1790314517.156019,1,ENC,16151,0,,0,0,0,,,,,,,,,,
1790314517.1758828,1,ENC,16171,0,,0,0,0,,,,,,,,,,
1790314517.1957676,1,ENC,16191,0,,0,0,0,,,,,,,,,,
1790314517.2158003,1,ENC,16211,0,,0,0,0,,,,,,,,,,
1790314517.235531,1,ENC,16231,0,,0,0,0,,,,,,,,,,
1790314517.2554219,1,ENC,16251,0,,0,0,0,,,,,,,,,,
1790314517.275244,1,ENC,16271,0,,0,0,0,,,,,,,,,,
1790314517.295327,1,ENC,16291,0,,0,0,0,,,,,,,,,,
1790314517.3150542,1,ENC,16311,0,,0,0,0,,,,,,,,,,
1790314517.33493,1,ENC,16331,0,,0,0,0,,,,,,,,,,
1790314517.354847,1,ENC,16351,0,,0,0,0,,,,,,,,,,
1790314517.374835,1,ENC,16371,0,,0,0,0,,,,,,,,,,
1790314517.394588,1,ENC,16391,0,,0,0,0,,,,,,,,,,
1790314517.4144711,1,ENC,16411,0,,0,0,0,,,,,,,,,,
1790314517.4343545,1,ENC,16431,0,,0,0,0,,,,,,,,,,
1790314517.4543674,1,ENC,16451,0,,0,0,0,,,,,,,,,,
1790314517.474118,1,ENC,16471,0,,0,0,0,,,,,,,,,,
1790314517.4931157,1,ENC,16491,0,,0,0,0,,,,,,,,,,
1790314517.5138829,1,ENC,16511,0,,0,0,0,,,,,,,,,,
1790314517.533887,1,ENC,16531,0,,0,0,0,,,,,,,,,,
1790314517.5536532,1,ENC,16551,0,,0,0,0,,,,,,,,,,
1790314517.57352,1,ENC,16571,0,,0,0,0,,,,,,,,,,
1790314517.5933971,1,ENC,16591,0,,0,0,0,,,,,,,,,,
1790314517.6135015,1,ENC,16611,0,,0,0,0,,,,,,,,,,
1790314517.6332135,1,ENC,16631,0,,0,0,0,,,,,,,,,,
1790314517.6530974,1,ENC,16651,0,,0,0,0,,,,,,,,,,
1790314517.6729953,1,ENC,16671,0,,0,0,0,,,,,,,,,,
1790314517.6920695,1,ENC,16691,0,,0,0,0,,,,,,,,,,
1790314517.7127585,1,ENC,16711,0,,0,0,0,,,,,,,,,,
1790314517.7326407,1,ENC,16731,0,,0,0,0,,,,,,,,,,
1790314517.7525682,1,ENC,16751,0,,0,0,0,,,,,,,,,,
1790314517.772522,1,ENC,16771,0,,0,0,0,,,,,,,,,,
1790314517.7922904,1,ENC,16791,0,,0,0,0,,,,,,,,,,
1790314517.8121974,1,ENC,16811,0,,0,0,0,,,,,,,,,,
1790314517.8320308,1,ENC,16831,0,,0,0,0,,,,,,,,,,
1790314517.8520532,1,ENC,16851,0,,0,0,0,,,,,,,,,,
1790314517.871773,1,ENC,16871,0,,0,0,0,,,,,,,,,,
1790314517.8907905,1,ENC,16891,0,,0,0,0,,,,,,,,,,
1790314517.9115527,1,ENC,16911,0,,0,0,0,,,,,,,,,,
1790314517.9315364,1,ENC,16931,0,,0,0,0,,,,,,,,,,
1790314517.951444,1,ENC,16951,0,,0,0,0,,,,,,,,,,
1790314517.9711921,1,ENC,16971,0,,0,0,0,,,,,,,,,,
1790314517.991035,1,ENC,16991,0,,0,0,0,,,,,,,,,,
1790314518.010961,1,ENC,17011,0,,0,0,0,,,,,,,,,,
1790314518.0309477,1,ENC,17031,0,,0,0,0,,,,,,,,,,
1790314518.050676,1,ENC,17051,0,,0,0,0,,,,,,,,,,
1790314518.0705519,1,ENC,17071,0,,0,0,0,,,,,,,,,,
1790314518.0895631,1,ENC,17091,0,,0,0,0,,,,,,,,,,
1790314518.110462,1,ENC,17111,0,,0,0,0,,,,,,,,,,
1790314518.1302047,1,ENC,17131,0,,0,0,0,,,,,,,,,,
1790314518.1501086,1,ENC,17151,0,,0,0,0,,,,,,,,,,
1790314518.1699483,1,ENC,17171,0,,0,0,0,,,,,,,,,,
1790314518.1899517,1,ENC,17191,0,,0,0,0,,,,,,,,,,
1790314518.2097964,1,ENC,17211,0,,0,0,0,,,,,,,,,,
